respondent_id,h1n1_vaccine,seasonal_vaccine
26707,0.0898793934,0.166936779
26708,0.0308913594,0.0141832048
26709,0.415516366,0.792996756
26710,0.6232822,0.974949332
26711,0.332519866,0.221515385
26712,0.765000225,0.992625576
26713,0.389920193,0.346585778
26714,0.20909628,0.100269579
26715,0.0283589082,0.0501485955
26716,0.163530297,0.907778864
26717,0.00373283428,0.359609576
26718,0.324914391,0.609526445
26719,0.0296621542,0.970125834
26720,0.00919568055,0.156617255
26721,0.704953379,0.710175418
26722,0.0859938099,0.0618129266
26723,0.752141033,0.941878125
26724,0.0215092864,0.817401466
26725,0.00748931699,0.0552456831
26726,0.039630947,0.0197912634
26727,0.48748026,0.921633944
26728,0.236611671,0.747277964
26729,0.0956425383,0.562062459
26730,0.0631391335,0.0442563149
26731,0.0232486513,0.166513256
26732,0.0745547922,0.0289468247
26733,0.93402378,0.965444264
26734,0.70198202,0.376692522
26735,0.0622435401,0.435438069
26736,0.0540000443,0.116976924
26737,0.0389535702,0.0942520544
26738,0.680992642,0.971672347
26739,0.102326354,0.183278368
26740,0.242038658,0.0683899488
26741,0.0132516131,0.90772377
26742,0.11470478,0.356493614
26743,0.0287037935,0.440952956
26744,0.025476631,0.778451314
26745,0.0632691956,0.908125169
26746,0.0992107353,0.338002344
26747,0.0289539493,0.247553795
26748,0.0301742791,0.070403243
26749,0.0423153164,0.854100403
26750,0.781490393,0.965778294
26751,0.422985375,0.722810386
26752,0.0309134664,0.043871596
26753,0.103961946,0.522674365
26754,0.315888095,0.507842623
26755,0.138136472,0.39608261
26756,0.00551237753,0.0305275573
26757,0.181533955,0.54698202
26758,0.774997143,0.962697302
26759,0.00594967158,0.132130575
26760,0.00894915801,0.0164583887
26761,0.378122696,0.643392521
26762,0.087313542,0.908836551
26763,0.777444406,0.978050321
26764,0.983635617,0.989595118
26765,0.0201308371,0.729394471
26766,0.242044389,0.189418585
26767,0.902444017,0.897528867
26768,0.00319599407,0.136645079
26769,0.0645008924,0.274715968
26770,0.0525158796,0.511979832
26771,0.0201599147,0.121219871
26772,0.0314525108,0.489916932
26773,0.0166546034,0.257160464
26774,0.00698825372,0.0500170883
26775,0.0466472233,0.42691916
26776,0.343732083,0.208517145
26777,0.0691856039,0.957670939
26778,0.125975524,0.0146629734
26779,0.243069254,0.681505547
26780,0.0191892793,0.953866203
26781,0.017118252,0.355499909
26782,0.0515717621,0.303438791
26783,0.0690057007,0.370785487
26784,0.873598536,0.991024056
26785,0.496182084,0.892851248
26786,0.0482896299,0.280162616
26787,0.0308328669,0.458113009
26788,0.0151018113,0.942189607
26789,0.00599817153,0.221716196
26790,0.0106310287,0.143063851
26791,0.116207806,0.0290111485
26792,0.0413002537,0.830132857
26793,0.0367695555,0.933163276
26794,0.93494548,0.976248412
26795,0.0402132914,0.967651373
26796,0.0111809047,0.034502187
26797,0.159330159,0.714222707
26798,0.320140747,0.15974077
26799,0.290336318,0.168830292
26800,0.0182231277,0.958162447
26801,0.157244591,0.142065617
26802,0.116698307,0.173354573
26803,0.0173582681,0.113009951
26804,0.0576227577,0.0343564407
26805,0.0854452205,0.0532296864
26806,0.00731386553,0.962648313
26807,0.469062499,0.895778534
26808,0.022490305,0.254852248
26809,0.661245782,0.192816264
26810,0.0332730824,0.0426634028
26811,0.0164724124,0.0819280091
26812,0.38084669,0.929014006
26813,0.656346638,0.770305438
26814,0.0114236156,0.715885654
26815,0.00976344229,0.0708408542
26816,0.0177714695,0.109970587
26817,0.088428183,0.481905346
26818,0.123216771,0.269439405
26819,0.0903647792,0.0590733972
26820,0.0419379209,0.0591204736
26821,0.0128851785,0.477744089
26822,0.02038557,0.417166499
26823,0.106230709,0.428377494
26824,0.00955103806,0.77048877
26825,0.481881446,0.618857928
26826,0.129219492,0.798520268
26827,0.0849569396,0.137470413
26828,0.138207376,0.748528716
26829,0.794787803,0.98084169
26830,0.00279692102,0.944363666
26831,0.0832361759,0.887300983
26832,0.0901827959,0.868639837
26833,0.0151260698,0.716770845
26834,0.060967632,0.200293137
26835,0.706003339,0.986865638
26836,0.13463509,0.631116571
26837,0.112884467,0.014489525
26838,0.109946743,0.273086416
26839,0.383733595,0.860671065
26840,0.110239266,0.106353163
26841,0.512633441,0.981456494
26842,0.0186656462,0.132229689
26843,0.0361789963,0.0248412811
26844,0.00932693545,0.229094796
26845,0.0467445587,0.747789205
26846,0.0906716264,0.928258319
26847,0.405448262,0.123076879
26848,0.011589517,0.684338356
26849,0.29436289,0.695571855
26850,0.751358447,0.896960581
26851,0.0421302149,0.0636985646
26852,0.0127445788,0.0386076535
26853,0.924246417,0.857724096
26854,0.00509885873,0.0330501951
26855,0.360436546,0.73664737
26856,0.0305430523,0.00725555771
26857,0.501215006,0.273104915
26858,0.367665893,0.738695551
26859,0.0118250704,0.0581168754
26860,0.0657362289,0.0483476353
26861,0.00892606424,0.0421984948
26862,0.0286147767,0.263210208
26863,0.0642901181,0.305870069
26864,0.468670402,0.273510084
26865,0.00538248155,0.036024835
26866,0.0356163292,0.560840675
26867,0.118189188,0.142211235
26868,0.978473322,0.977637258
26869,0.0199169028,0.0572769305
26870,0.541253221,0.970985794
26871,0.0102126845,0.0379689997
26872,0.0443543816,0.189722498
26873,0.0134523927,0.848310345
26874,0.0659117688,0.0633122802
26875,0.212729174,0.879900822
26876,0.0273526596,0.026573419
26877,0.205934694,0.232292855
26878,0.204040126,0.216619122
26879,0.0025479506,0.00839881679
26880,0.0509147212,0.0725328783
26881,0.016598943,0.0417872545
26882,0.0105332706,0.0405090055
26883,0.0541232671,0.350009067
